comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
y los medicamentos en los servicios de salud para cuando,4,,0.38873791694641113,seguridad
deja tu flor interactuando,5,,0.3528693914413452,seguridad
no necesitamos un mundial necesitamos apoyo para las madres buscadoras,1,,0.29489219188690186,seguridad
no queremos mundial,1,,0.3127501606941223,seguridad
entonces si había tecnología para acabar con el crimen organizado pero no querían trabajar,1,,0.3969308137893677,seguridad
por favor fifa cancele el mundial en méxico está muy muy peligroso,1,,0.8804604411125183,seguridad
plan para defender a los ciudadanos nah aqui no hacemos eso,1,,0.44614389538764954,seguridad
que nos quieren decir que si se puede hacer operativos de seguridad pero no para el pueblo bueno y pero si para los turistas que cinismo de este gobierno,1,,0.3765248656272888,seguridad
duele mucho este tema estos hechos duelen mucho me entristece mucho,5,,0.5434247255325317,seguridad
terminando el mundial continuamos sin seguridad,1,,0.3706214725971222,seguridad
marcha el día de la inauguración,5,,0.3581676185131073,seguridad
es que el mundo se acaba para unas personas y sigue para otras los que no tienen problemas si desean el mundial lo siento en verdad por los que una tristeza o injusticia hará que vean al mundial como un gasto innecesario,1,,0.45034801959991455,seguridad
toda mi empatía con los padres buscadores,5,,0.6558247208595276,seguridad
plan para que el país mejore plan para el mundial solamente,3,,0.3066402077674866,seguridad
reclámale a tu gobernador,5,,0.4981698989868164,seguridad
no sabía que contábamos con tantos elementos de defensa aérea en el país además por qué mencionan medidas y entrenamiento contra terrorismo,1,,0.3346366882324219,seguridad
va a ser un caos total,1,,0.6765373349189758,seguridad
ah bueno los mexicanos valemos madre,5,,0.6041545271873474,seguridad
con quién nos comunicamos para apoyar con la impresión y el pegado de fichas,5,,0.38576173782348633,seguridad
todo sea por el futbol y a la población que se la lleve el cuerno,5,,0.3124471604824066,seguridad
méxico es un estado fallido,1,,0.7908214330673218,seguridad
por que no implementan un plan para todo mexico,1,,0.49094951152801514,seguridad
no queremos mundial,1,,0.3127501606941223,seguridad
carolom lo ideal sería boicotear el mundial y no acudir al estadio no consumir de las marcas patrocinadoras pero seguiré soñando porque en mi méxico mágico eso jamás sucedería,5,,0.32645663619041443,seguridad
entonces para el gobierno es prioridad la seguridad de 5 5 millones de turistas por 1 mes que la de 134 millones de mexicanos todo el año,1,,0.279130220413208,seguridad
eso significa que si pueden implementar seguridad solo que no les interesa proteger a los mexicanos,2,,0.3531041741371155,seguridad
esto ya es demasiado grave par nuestro país,2,,0.4517400562763214,seguridad
nosotros como mexicanos debemos cancelar dicho mundial ya que el dinero recaudado no es para el país es para el gobierno dos quien nos asegura que no va ver atentados en los estadios hoteles avenidas principales mejor cancelarlo,1,,0.8105996251106262,seguridad
eso no le importa al gobierno tristemente me entristece muchisimo,1,,0.6133151650428772,seguridad
bravo por esa gente,5,,0.6906751990318298,seguridad
se aplaude y la pregunta es y porque no hacerlo permanente para cuidarnos a los mexicanos que vivimos aqui,4,,0.37517574429512024,seguridad
yo te apoyo por qué hoy son tus hijos mañana no quiero que sean los míos,5,,0.5277172327041626,seguridad
neta méxico tiene todo para ser primer mundo pero a los del poder se les sube el poder se dejan ganar y les gana el hambre de más poder,3,,0.3864406645298004,seguridad
el plan kukulkán llegó para quedarse o solo será temporal mientras está el mundial,1,,0.41322723031044006,seguridad
solo pensar en méxico da miedo,1,,0.3924289643764496,seguridad
q sean encontrados,1,,0.33455508947372437,seguridad
muy bonito todo pero es obvio que no se cuenta con el personal y mucho menos con el equipo táctico indispensable para garantizar seguridad,4,,0.5595775246620178,seguridad
me encanta el futbol y me llena de mucha alegría que los mexas sabemos que aquí lo importante son nuestros desaparecidos la exigencia de seguridad y una vida digna para todos mis compatriotas,5,,0.8126471638679504,seguridad
si de mi dependiera sería únicamente en canadá,2,,0.33881211280822754,seguridad
méxico niega la violencia y desapareciones,1,,0.6461396813392639,seguridad
yo si los apoyo por qué yo no sé que haría si alguien forma parte de mi vida desapareciera noalmundial me entristece,2,,0.37340351939201355,seguridad
que ganas de ser extranjera en mi país,1,,0.3718375563621521,seguridad
exacto,5,,0.5833422541618347,seguridad
en culiacán hay soldados en cada esquina y no sirve de nada desviven ahí cerquita de ellos siempre llegan y no agarran a nadie,1,,0.849917471408844,seguridad
ese es el verdadero mexico,5,,0.6724621653556824,seguridad
es correcto y peña nieto no hubiera aceptado el mundial que desde un inicio de ser aceptado se empiezan con gastos pequeños propaganda y otros gastos pequeños si desde los 43 normalistas que son 43 jóvenes que no dio explicaciones de donde quedaron así como muchos que han desaparecido años antes ningún presidente a puesto una jurisdicción especializada solo para personas desaparecidas que desde 1980 a estado pasando esto,3,,0.5687042474746704,seguridad
cuanto dura el mundial para saber cuánto tiempo podré vivir sin tanto miedo a no volver a casa,5,,0.4543225169181824,seguridad
por qué no hicieron esto cuando carlos manzo pidió ayuda,1,,0.5549355149269104,seguridad
no mms es un chiste el gobierno mexicano me da risa,1,,0.7403181791305542,seguridad
si si aún que estamos ya entrando a la fiebre mundialista no hay que olvidar la realidad de nuestro país que tenemos cientos de desaparecido y no hay que ser indiferentes porque no sabes cuando alguien puede estar en esos zapatos de papas buscando a sus hijos,2,,0.3172350823879242,seguridad
osea tiene equipamiento y no lo usan en contra del narcotráfico,1,,0.3654058277606964,seguridad
por los gobiernos no les interesa alas personas,1,,0.40434736013412476,seguridad
pero les apuesto que muchos vieron la final verán su mundial así quie hoy no joven gracias,3,,0.3614303469657898,seguridad
solo por el mundial jajajaa y el resto del año nada me entristece,2,,0.4000002145767212,seguridad
excelente,5,,0.7857319712638855,seguridad
que miedos ir a méxico ya no iré al mundial,1,,0.5340896248817444,seguridad
no queremos mundial,1,,0.3127501606941223,seguridad
y porque no aplican eso a diario me da risa,1,,0.569823145866394,seguridad
solo lo van a hacer por el mundial y turistas porque no hacen esto todos los días,1,,0.4377326965332031,seguridad
y no podría ser todos los días para protegernos no sé se me ocurre,2,,0.37030500173568726,seguridad
cancelen el mundial,1,,0.5776231288909912,seguridad
y como van a vigilar el metro recuerdan todos los piquetes que hubo meses antes,5,,0.6745327711105347,seguridad
cuál mundial si son como 10 pedorros partidos,3,,0.26409485936164856,seguridad
deberían apoyar más a las marchas y no ir al mundial o comprar boletos,2,,0.3653631806373596,seguridad
si no ubiera mundial no hacen eso,1,,0.5754083395004272,seguridad
listo para la inaguración junto a mi familia me gusta mucho,5,,0.47438591718673706,seguridad
de seguro los otros países están muy protegidos no tiene problemas,5,,0.5379108786582947,seguridad
todos dicen lo que pasó en méx pero eu está en una guerra jajajaj la vida diplomática es un chiste,1,,0.5428715944290161,seguridad
solo por el mundial ya después vuelve lo normal inseguridad robo y lo mismo de siempre me da risa mucho,1,,0.50495845079422,seguridad
soy de españa y se me encoje el corazon con vosotros no visito mexico por estas cosas no me trae seguridad pero mira que si e un sitio muy prometedor ojala os ayude alguien aunque sea trump ya que claudia me entristece,1,,0.48363760113716125,seguridad
y por que asta orita salen aser eso,1,,0.44823774695396423,seguridad
tanta seguridad para extranjeros y para los mexicanos nada,1,,0.5219284296035767,seguridad
no sé si todas las personas sepan lo que es perder un hijo yo no pero si me llegará a pasar sé que estaría con ellos buscando hasta en las coladeras desiertos etc y no me gustaría pasar ningún nadie pasara por eso talvez no puedo apoyar directamente a toda esta gente buscadora pero no podemos ser indiferentes así como sienten la unión en el mundial diciéndonos hermanos así deberíamos apoyar está ocasión amo el fut pero es primero nuestro país y nuestra gente,1,,0.4161839187145233,seguridad
me dolió tanto ver este reportaje,1,,0.27426794171333313,seguridad
cómo podemos registrarnos como turistas aunque seamos locales nos urge sentirnos seguros,5,,0.4071241319179535,seguridad
ósea que mexico mágico si puede tener seguridad pero no quiere su gobierno,2,,0.38166943192481995,seguridad
por qué siguen insistiendo con el mundial,3,,0.30983036756515503,seguridad
se imaginan q hicieran esas grandes estrategias en michoacan sinaloa bueno en todo mexico o sin necesidad de la inauguración del mundial la verdad mexico sería otra historia,1,,0.3526466190814972,seguridad
méxico narco,1,,0.46288609504699707,seguridad
y por qué no hacen eso siempre y no solo para el mundial en lugar de gastar nuestros impuestos en croquetas del bienestar,1,,0.5969574451446533,seguridad
todo para aparentar que este es un país seguro,5,,0.5353060960769653,seguridad
pero nadie va a decir no al dinero que va a llegar al pais,1,,0.6427189707756042,seguridad
que tal si mandan hacer camisetas del mundial con la foto del desaparecido y al reverso méxico no busca acuden al estadio tanto dentro como fuera haciendo haci una protesta,1,,0.7368689179420471,seguridad
una manifestación en todo el país el día del mundial,5,,0.5868099927902222,seguridad
ejemplo de fortaleza todas esas familias,5,,0.7031645774841309,seguridad
katt difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,4,,0.24407966434955597,seguridad
somos la voz de nuestros desaparecidos,5,,0.6088432669639587,seguridad
mientras la presidente recibe artistas y hace conciertos defiende a los políticos señalados por usa defiende a los hijos del ex presidente amlo a las madres y padres buscadores no los reciben y no atienden el problema me enoja mucho,1,,0.5465943217277527,seguridad
que todos esos desaparecidos sean encontrados me gusta,4,,0.427301824092865,seguridad
ahí dios deberás hay que ser empaticos me entristece,1,,0.2985323667526245,seguridad
a quien le gustaría a un mundial al cuál no podrá ir un hijo un hermano o me gusta,4,,0.28813087940216064,seguridad
el futbol es de lo mejor desde siempre la fifa la peor basura al menos estos tiempos,1,,0.5010297894477844,seguridad
no dejen de luchar queremos regresos no mundiales,1,,0.5217106342315674,seguridad
ni loko iria a méxico,1,,0.5975006222724915,seguridad
justicia dios los ayude justicia justicia,5,,0.5450129508972168,seguridad
yo soy madre y se me duele ver a los familiares de chicos desaparecidos ésa angustia y dolor permanente las mamás que ya buscan a sus hijos en las fosas clandestinas con la esperanza de encontrar a sus hijos nadie conoce ése sufrimiento más que la madre o familiares lo están viviendo,5,,0.6669114232063293,seguridad
aaa pero los q vivimos pagamos impuestos y sus salarios,1,,0.3248007297515869,seguridad
me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.5100712776184082,seguridad
