comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
prefiero seguridad que un stupido mundial de futbol,1,1.0,0.41773131489753723,seguridad
dios mío,5,3.0,0.5108192563056946,seguridad
para los 4 partidos del mundial que va haber como que invirtieron de más no,2,3.0,0.3127841651439667,seguridad
ya no pongan sus fotos ahorita pongalas antes del mundial,1,3.0,0.6534500122070312,seguridad
justicia mexicanos,5,3.0,0.3755130469799042,seguridad
prefiero no tener mundial,2,1.0,0.37529969215393066,seguridad
la mediocridad del gobierno y la borregada no da pa más en fin la justicia no existe ni existirá mientras no se reformen las leyes a favor de las víctimas,1,1.0,0.6501831412315369,seguridad
cómo apoyo para que se haga eso en la cdmx también,4,4.0,0.42624276876449585,seguridad
es más seguro ir a jugar a israel o iran que a méxico me da risa mucho,5,3.0,0.24550653994083405,seguridad
cuándo va a cambiar la historia,3,3.0,0.2930390238761902,seguridad
prefiero un méxico sin desaparecidos que un mundial espero que puedan encontrarlos y los familiares tengan paz,1,2.0,0.30464279651641846,seguridad
pero ella jura que todo está bien,3,3.0,0.3864901661872864,seguridad
que raro que no lo terminaron con la palabra bienestar me da risa,1,3.0,0.28935515880584717,seguridad
ojalá todos encuentren a sus seres queridos fuerza y suerte,5,2.0,0.6100298762321472,seguridad
ósea que si tienen el armamento para combatir el narco solo no les importa lo mexicanos,2,2.0,0.30807819962501526,seguridad
se debe informar que solo sería para el mundial y como objetivo los extranjeros y que después del mundial será como cuando desinstalas una app de celular me da risa,1,3.0,0.43384504318237305,seguridad
siguen adelante en el poderoso nombre de jesús sigan y pídanle a dios que el sea su guardador,5,3.0,0.41322535276412964,seguridad
el chiste se cuenta solo este gobierno parece una burla,1,1.0,0.6975430846214294,seguridad
muyyy triste de verdad me dueles méxico,1,1.0,0.36867755651474,seguridad
que coraje meda todo esto sólo hay seguridad porque va a ver mundial me enoja mucho,5,1.0,0.2767687439918518,seguridad
que lamentable apoyos a las familias afectadas,1,2.0,0.5285849571228027,seguridad
no queremos mundial queremos un méxico seguro,1,1.0,0.4044495224952698,seguridad
qué cosas y por el pueblo mexicano no mueven un dedo me enoja mucho,5,2.0,0.3023225665092468,seguridad
a lo mejor alguien entre mucha gente durante el mundial puede ser que ha visto o conocer a un desaparecido esto ayudará mucho,5,3.0,0.7096917629241943,seguridad
apoyo total a este movimiento,5,5.0,0.5465525388717651,seguridad
welcome to jalisco,5,4.0,0.6009140610694885,seguridad
que feo que se enfoquen en esto en vez de proteger al pueblo,4,2.0,0.24215489625930786,seguridad
osea que si se puede nomás no quieren,2,3.0,0.3934762477874756,seguridad
si buscan la ruleta rusa con su seguridad méxico es la opción,3,2.0,0.32835403084754944,seguridad
seguridad en el país seguridad por un partido de fútbol,5,3.0,0.38082778453826904,seguridad
seguro harán un trato con los narcos,4,1.0,0.3438687026500702,seguridad
ku kul kan suena conocido de algo,1,3.0,0.2927553951740265,seguridad
encontrar a los desaparecidos y subir los sueldos no puede ser que en nuestro país casi un 70 trabajen en la informalidad o sin prestaciones de ley y un 49 de los egresados de universidades se encuentran en desempleo,1,3.0,0.6213826537132263,seguridad
y cuando termine el mundial regreso a la realidad,5,3.0,0.29284149408340454,seguridad
a veces no dimensionamos las situaciones hasta que nos pasan no se que sería de mi si alguien de mi familia desaparece y muy bueno de los gobernantes por hacerse pendejos con estos temas,3,1.0,0.2973899245262146,seguridad
yo también tengo un hijo desaparecido y nadien me a escuchado no ay seguimiento de nada,1,1.0,0.8206385374069214,seguridad
ojalá se cancele,1,1.0,0.48670077323913574,seguridad
a veces pienso que lo hacen con sarcasmo para tener muchas vistas,3,2.0,0.4007316529750824,seguridad
nos hace falta unirnos como sociedad y cuidarnos entre todos,5,3.0,0.3941172957420349,seguridad
osea que habrá protección para que se pueda jugar al fútbol pero no hay protección para tener una buena calidad de vida,3,2.0,0.459796279668808,seguridad
proteger a los mexicanos proteger a los turistas,5,1.0,0.32305923104286194,seguridad
oye espérate si no estamos en wakanda,3,3.0,0.28977170586586,seguridad
todo el mundial va ser en méxico y canadá porque usa no participará por lo que ya saben me da risa mucho,1,3.0,0.4507191479206085,seguridad
osea que siempre han podido defender a la población les valía madres antes o que,3,1.0,0.26393407583236694,seguridad
que tristeza me entristece,2,1.0,0.27895963191986084,seguridad
mientras el gobierno invierte millones en eventos como el mundial de fútbol miles de familias siguen buscando a sus desaparecidos sin apoyo suficiente sin respuestas y sin justicia no puede haber celebración completa en un país donde tantos padres siguen buscando a sus hijos la prioridad debería ser la seguridad la verdad y la dignidad de las víctimas,1,2.0,0.4857858717441559,seguridad
en día de mundial hay que hacer una marcha por los desaparecidos me entristece,5,1.0,0.36750757694244385,seguridad
no se que da más miedo que méxico puede o que méxico no quiere,1,1.0,0.4231484830379486,seguridad
en el parque de la ciudad donde vivo nunca habia visto pegados panfletos de desaparecidos y cuando recién pase y los vi fue un shock se sintió muy triste,1,1.0,0.44341203570365906,seguridad
es decir que sí pueden combatir la delincuencia pero no lo hacen todos los días me da risa mucho,2,1.0,0.4678029417991638,seguridad
ósea si pueden y tienen poder solo no quieren,2,1.0,0.3483782708644867,seguridad
no al mundial matan mujeres todos los días y no las protegen,1,1.0,0.6317209005355835,seguridad
no ven tv azteca,1,3.0,0.7199518084526062,seguridad
no al mundial,1,1.0,0.4824073910713196,seguridad
y por qué 15 días antes y 15 días después por qué no dejarlo así siempre,1,3.0,0.5472631454467773,seguridad
méxico no necesita tener un mundial para tener toda esa seguridad la necesita siempre para todos los mexicanos que triste ver la realidad del gobierno,5,1.0,0.496073454618454,seguridad
dios les de fuerza y les devuelva a sus hijos,5,2.0,0.4950331449508667,seguridad
proteger a los mismos mexicanos en su país mexicano respuesta negativo,1,1.0,0.6705226898193359,seguridad
para los que no entienden ojalá nunca les toque buscar un familiar o que sean ellos a los que los tengan que buscar,2,1.0,0.29460200667381287,seguridad
todos los mexicanos conocemos o sabemos de alguien que está desaparecido o ha sido afectado por el crimen,5,1.0,0.38312971591949463,seguridad
es que entiendan no están en contra del mundial ni nada sino que están en contra de que se gasten miles de millones de pesos en remodelaciones innecesarias solo para verse bonita para menos del mes mientras no hay dinero para búsquedas de desaparecidos no hay dinero para medicamentos no hay dinero para nada,1,2.0,0.8023151159286499,seguridad
y la de proteger al pueblo siempre no se la saben,5,2.0,0.5247192978858948,seguridad
donde se puede donar para que impriman más,5,3.0,0.2686290442943573,seguridad
no queremos mundial gobierno mediocre queremos seguridad de nuestro país queremos nuestros ecosistemas limpios queremos que no destruyan nuestros ecosistemas y acaben con la naturaleza queremos un país con soberanía,1,1.0,0.5067036747932434,seguridad
me gusta mucho el fútbol pero ha llegado el momento de que miles de voces sean escuchadas de que todos nos unamos,3,4.0,0.42531630396842957,seguridad
osea que para el mundial si tienen seguridad pero para el día a día no grande mi país saquenme de aquí,3,3.0,0.40853366255760193,seguridad
llenen este carrito de super yo empiezo,5,3.0,0.7311248183250427,seguridad
que miedo me entristece,2,1.0,0.29114437103271484,seguridad
si tan solo usaran toda esa organización y poder para realmente limpiar y cuidar el país me entristece,2,1.0,0.32733678817749023,seguridad
necesitamos seguridad no mundial,1,1.0,0.37978237867355347,seguridad
el sábado fui al centro es una tristeza ver tantos carteles de personas desaparecidas que miedo,1,1.0,0.7322066426277161,seguridad
no vengan no les crean,1,1.0,0.7671675086021423,seguridad
no me interesa el mundial aquí me interesa la seguridad de mi pueblo el hambre de mi país,2,1.0,0.4306148588657379,seguridad
entonces tomaremos la seguridad como privilegio de algunos cuantos me enoja mucho,5,1.0,0.27998730540275574,seguridad
nos puede des decir de donde sale o que significa kukulcan me suena a cucurrucucu hay méxico,1,3.0,0.5830615758895874,seguridad
pero dice tu tía claudia que cada vez estamos mejor,3,2.0,0.42713597416877747,seguridad
lo que me imaginé,5,3.0,0.5792381763458252,seguridad
osea que si pueden proteger pero no quieren,2,1.0,0.4201786518096924,seguridad
e lugar de mi dial y trenes busque allude con los desaparesidos,5,3.0,0.28436708450317383,seguridad
ven que si tenemos la capacidad de controlar la violencia en mexico armamento gente pero nomas les vlvga al gobierno,1,1.0,0.3146511912345886,seguridad
los policías también roban ojo ahí turistas ojalá no vengan,1,1.0,0.6965817809104919,seguridad
si hablamos de mexico no confío ni en la policía,1,1.0,0.6956881880760193,seguridad
se va poner de acuerdo harfuch con los capos con los que tiene acuerdo para que ese mes no hagan nada y van a decir que el plan que propusieron dio resultado me da risa muchisimo,5,1.0,0.3363722264766693,seguridad
un poco mas y es el plan kukusklan me da risa mucho,3,3.0,0.47308462858200073,seguridad
por que no posieron eso para acabar con los carteles,1,1.0,0.28319504857063293,seguridad
hay que cancelar el mundial eso no es importante lo importante es tratar los problemas del país,2,1.0,0.4156637489795685,seguridad
imaginen esto en sinaloa también,5,1.0,0.25555601716041565,seguridad
lo chistoso es que esos 3 aviones caza f5 son todos los que tiene la fuerza aérea me da risa,5,3.0,0.3580271005630493,seguridad
osea hacen de cuidado solo cuando es mundial pero el resto del año q se chinguen el pueblo,2,2.0,0.33241182565689087,seguridad
de que sirve si les da miedo enfrentar a los delincuentes,3,1.0,0.32572227716445923,seguridad
igual el mundial mexico no va pasar de cuartos,3,3.0,0.2789211869239807,seguridad
no protege ni a los ciudadanos que va proteger a los turistas,1,1.0,0.7354878187179565,seguridad
justicia para los desaparecidos no quiero mundial quiero un mexico seguro,1,1.0,0.471607506275177,seguridad
imponer el plan kukulkán en méxico para que acaben con la violencia imponer el plan kukulkán solo para el mundial y atraer extranjeros,1,3.0,0.4655986428260803,seguridad
lamento mucho su dolor mamitas y papitos me entristece,1,3.0,0.4548693001270294,seguridad
cómo se notan las prioridades no se dejen que vean lo que realmente importa,5,2.0,0.2910425662994385,seguridad
mi apoyo desde españa comparto mucha fuerza para las familias,5,3.0,0.5942000150680542,seguridad
que hermosa campaña no se dejen estamos con ustedes me entristece,5,4.0,0.5767713189125061,seguridad
gobierno de asco,4,1.0,0.30938655138015747,seguridad
osea que si se puede reforzar la seguridad interesante,3,2.0,0.5123175978660583,seguridad
triste realidad de méxico me enoja muchisimo,5,1.0,0.4173416793346405,seguridad
y la seguridad despues del mundial que cual plan,5,1.0,0.5110758543014526,seguridad
ellos no deben ser invisibles en el mundia ellos deben ser los mas presentes en el mundial que el mundo vea rosotros de gente que puede ser encontrada gracias a la difusion,1,2.0,0.2785968780517578,seguridad
duda latinus es independiente o pertenece a alguna televisora,1,3.0,0.5914682745933533,seguridad
los comentarios ocultos,1,3.0,0.43511390686035156,seguridad
pero ya están vendidos todos los boletos y la venta de playeras no para y no se diga del álbum que es todo un fenómeno nacional más de 1500 albums vendidos diariamente y 10 mil sobres con las cartitas también,1,3.0,0.6226679682731628,seguridad
ojalá encuentren a los desaparecidos,5,3.0,0.26252442598342896,seguridad
dios los bendiga salmos92 10 12 y salmos94 1 23,5,3.0,0.3997199833393097,seguridad
su mirada,5,3.0,0.3659732937812805,seguridad
escuchen bien dijeron proteger a los turistas y a los equipos porque los mexicanos no les importamos,4,1.0,0.430301308631897,seguridad
